"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
5.811605208E0,3.938063383E0,2.329964638E0,9.056623578E-1,4.664472396E0
5.821573208E0,4.157040119E0,2.213103056E0,1.100417733E0,4.836292679E0
5.831542208E0,4.326658249E0,1.905187964E0,1.215497255E0,4.881305805E0
5.841510208E0,4.430089474E0,1.660189152E0,1.201922774E0,4.881243604E0
5.851478208E0,4.508872986E0,1.598432064E0,1.158452034E0,4.922086121E0
5.861447208E0,4.573303223E0,1.632998705E0,1.139405370E0,4.987988746E0
5.871415208E0,4.640449524E0,1.630806923E0,1.177824378E0,5.057724120E0
5.881384208E0,4.749052525E0,1.615005851E0,1.300119638E0,5.181896839E0
5.891352208E0,4.930634499E0,1.611961007E0,1.502538204E0,5.400666246E0
5.901321208E0,5.178673267E0,1.628551841E0,1.805877328E0,5.721191382E0
5.911289208E0,5.440908432E0,1.636227369E0,2.209441423E0,6.096093501E0
5.921258208E0,5.683290005E0,1.605931759E0,2.671707869E0,6.482038647E0
5.931226208E0,5.876020432E0,1.606340289E0,3.100374222E0,6.835222421E0
5.941195208E0,5.967480183E0,1.545657277E0,3.456808567E0,7.067489060E0
5.951163208E0,5.943181992E0,1.429584265E0,3.648946047E0,7.118983818E0
5.961132208E0,5.779192924E0,1.429511309E0,3.604679108E0,6.959618158E0
5.971100208E0,5.464620113E0,1.598713398E0,3.341030359E0,6.601548407E0
5.981068208E0,5.055544376E0,1.769245267E0,2.898075819E0,6.089959048E0
5.991037208E0,4.519002438E0,1.914944768E0,2.485162020E0,5.501311367E0
6.001005208E0,3.944911003E0,1.775063634E0,2.164610386E0,4.837221501E0
6.010974208E0,3.419238091E0,1.622310400E0,1.873441815E0,4.222897629E0
6.020942208E0,2.950307846E0,1.462672234E0,1.665791392E0,3.690337032E0
6.030911208E0,2.547119617E0,1.205638051E0,1.584983706E0,3.233195757E0
6.040879208E0,2.186137676E0,8.165614605E-1,1.704334617E0,2.889762455E0
6.050848208E0,1.820781946E0,4.472963214E-1,2.003634691E0,2.744061382E0
6.060816208E0,1.399550438E0,3.268113136E-1,2.385500193E0,2.784988013E0
6.070785208E0,9.479869604E-1,4.133970737E-1,2.762245893E0,2.949504839E0
6.080753208E0,5.074045062E-1,4.711095989E-1,3.142423153E0,3.217798449E0
6.090721208E0,8.827566355E-2,4.577442706E-1,3.525128603E0,3.555819748E0
6.100690208E0,-2.912271917E-1,4.400576651E-1,3.878165245E0,3.913902106E0
6.110658208E0,-6.108802557E-1,4.443323314E-1,4.195121288E0,4.262587070E0
6.120627208E0,-8.578131199E-1,4.851122797E-1,4.503242970E0,4.609812850E0
6.130595208E0,-1.026805282E0,5.516167283E-1,4.730153561E0,4.871648880E0
6.140564208E0,-1.153642297E0,6.387910247E-1,4.864593983E0,5.040160626E0
6.150532208E0,-1.256733894E0,7.102721334E-1,4.963712692E0,5.169362657E0
6.160501208E0,-1.374055266E0,7.743721008E-1,5.080522060E0,5.319716574E0
6.170469208E0,-1.539028525E0,8.713771701E-1,5.279909611E0,5.568245008E0
6.180438208E0,-1.737849712E0,9.901709557E-1,5.477684021E0,5.831430560E0
6.190406208E0,-1.932975292E0,9.960762858E-1,5.609811306E0,6.016522612E0
6.200375208E0,-2.089196920E0,8.691552281E-1,5.652671337E0,6.088749283E0
6.210343208E0,-2.195315123E0,6.113116741E-1,5.614212036E0,6.059083036E0
6.220311208E0,-2.245632172E0,2.893032134E-1,5.508416176E0,5.955603157E0
6.230280208E0,-2.238375902E0,5.921676010E-2,5.305932999E0,5.759058802E0
6.240248208E0,-2.236579657E0,-5.684001371E-5,5.065096855E0,5.536921050E0
6.250217208E0,-2.243726969E0,1.026881784E-1,4.797454834E0,5.297209497E0
6.260185208E0,-2.246263504E0,1.748030931E-1,4.516089439E0,5.046911895E0
6.270154208E0,-2.252594948E0,1.960940063E-1,4.249580383E0,4.813685728E0
6.280122208E0,-2.298122406E0,1.448905766E-1,4.020980358E0,4.633642510E0
6.290091208E0,-2.392529964E0,8.430740237E-2,3.804707289E0,4.495231354E0
6.300059208E0,-2.574068069E0,-1.096150465E-2,3.563259840E0,4.395766972E0
6.310027208E0,-2.832761049E0,-7.201607525E-2,3.368098021E0,4.401568556E0
6.319996208E0,-3.158605814E0,-6.651575118E-2,3.203911304E0,4.499584723E0
6.329964208E0,-3.534662962E0,-6.395246089E-2,3.046582222E0,4.666861409E0
6.339933208E0,-3.922413349E0,-3.920276836E-2,2.873534203E0,4.862516031E0
6.349901208E0,-4.279617786E0,-1.782104746E-2,2.642895937E0,5.029944823E0
6.359870208E0,-4.590430737E0,8.454936743E-2,2.398471355E0,5.179948628E0
6.369838208E0,-4.831500053E0,3.220522106E-1,2.161634684E0,5.302808209E0
6.379807208E0,-4.986884594E0,4.950494766E-1,1.928493023E0,5.369653367E0
6.389775208E0,-5.078686237E0,5.579163432E-1,1.721789598E0,5.391556729E0
6.399744208E0,-5.109915733E0,5.933500528E-1,1.528350949E0,5.366484856E0
6.409712208E0,-5.101140022E0,6.018801928E-1,1.333324790E0,5.306754591E0
6.419681208E0,-5.038144588E0,6.503105164E-1,1.162137628E0,5.211177269E0
6.429649208E0,-4.891231537E0,7.294572592E-1,1.054346681E0,5.056471177E0
6.439617208E0,-4.670732021E0,9.107412100E-1,9.318419099E-1,4.849073779E0
6.449586208E0,-4.402545452E0,1.168298721E0,7.147455812E-1,4.610660431E0
6.459554208E0,-4.111639023E0,1.395071387E0,4.239947200E-1,4.362518900E0
6.469523500E0,-3.836949110E0,1.566593170E0,1.575769037E-1,4.147435728E0
6.479491500E0,-3.623070955E0,1.734959483E0,-4.110635817E-2,4.017264901E0
6.489460500E0,-3.531477928E0,1.931038737E0,-1.815361828E-1,4.029044843E0
6.499428500E0,-3.552206278E0,2.076771021E0,-3.307442963E-1,4.128018787E0
6.509397500E0,-3.652551651E0,2.227042675E0,-4.990102947E-1,4.306955295E0
6.519365500E0,-3.763071299E0,2.416581631E0,-6.627090573E-1,4.521034801E0
6.529334500E0,-3.823231936E0,2.599707842E0,-7.972881794E-1,4.691615046E0
6.539302500E0,-3.788668394E0,2.777479172E0,-9.142730832E-1,4.785843084E0
6.549270500E0,-3.615979195E0,2.879462957E0,-1.062280416E0,4.742894912E0
6.559239500E0,-3.332339048E0,3.098477840E0,-1.337511182E0,4.742782371E0
6.569207500E0,-2.992363453E0,3.421527624E0,-1.759862900E0,4.874239196E0
6.579176500E0,-2.658574343E0,3.822161913E0,-2.281617403E0,5.184854598E0
6.589144500E0,-2.385971546E0,4.233795643E0,-2.841010571E0,5.629318505E0
6.599113500E0,-2.183909893E0,4.566601753E0,-3.362636089E0,6.077058126E0
6.609081500E0,-2.036867380E0,4.810007095E0,-3.801054955E0,6.460109577E0
6.619050500E0,-1.886634946E0,5.027025223E0,-4.100826263E0,6.756267465E0
6.629018500E0,-1.666475654E0,5.246362209E0,-4.277289391E0,6.971130616E0
6.638987500E0,-1.341009140E0,5.360456467E0,-4.348382950E0,7.031446034E0
6.648955500E0,-9.349681139E-1,5.408102512E0,-4.329096317E0,6.990194066E0
6.658923500E0,-5.248965621E-1,5.375344276E0,-4.213541985E0,6.850093324E0
6.668892500E0,-2.056480050E-1,5.140225410E0,-4.012758732E0,6.524296208E0
6.678860500E0,-2.609484270E-2,4.762853146E0,-3.791346788E0,6.087672913E0
6.688829500E0,1.058860309E-2,4.329276085E0,-3.540392876E0,5.592595574E0
6.698797500E0,-1.287405100E-2,3.943168402E0,-3.208590984E0,5.083679660E0
6.708766500E0,3.900668118E-3,3.782370329E0,-2.843047857E0,4.731729244E0
6.718734500E0,1.390492618E-1,3.694094658E0,-2.615154743E0,4.528212050E0
6.728703500E0,4.161431789E-1,3.590667963E0,-2.561785698E0,4.430442137E0
6.738671500E0,7.987138629E-1,3.521950722E0,-2.587781191E0,4.442824801E0
6.748639500E0,1.230759621E0,3.581507444E0,-2.562980652E0,4.572836608E0
6.758608500E0,1.665783525E0,3.733772039E0,-2.472279549E0,4.777871342E0
6.768576500E0,2.081487417E0,3.868560076E0,-2.404921532E0,5.008192738E0
6.778545500E0,2.449538946E0,3.979112864E0,-2.433733463E0,5.268456966E0
6.788513500E0,2.745672941E0,4.024929047E0,-2.526927233E0,5.488545797E0
6.798482500E0,2.971473694E0,3.987195015E0,-2.625263929E0,5.623112190E0
6.808450500E0,3.121229410E0,3.881824255E0,-2.651912928E0,5.642984561E0
6.818419500E0,3.198408365E0,3.718053579E0,-2.557808876E0,5.531376387E0
6.828387500E0,3.227278233E0,3.440969467E0,-2.382408857E0,5.285022954E0
6.838356500E0,3.216281891E0,3.089319468E0,-2.155124426E0,4.953072306E0
6.848324500E0,3.195618153E0,2.715700150E0,-1.917142272E0,4.611121032E0
6.858293500E0,3.196184635E0,2.380492926E0,-1.690322280E0,4.328918133E0
6.868261500E0,3.213413000E0,2.165040255E0,-1.501226902E0,4.155370576E0
6.878229500E0,3.234312773E0,2.072569132E0,-1.381471753E0,4.082252580E0
6.888198500E0,3.278302670E0,2.048338890E0,-1.312934995E0,4.082494201E0
6.898166500E0,3.348109007E0,2.045210838E0,-1.245783567E0,4.116393809E0
6.908135500E0,3.441216707E0,2.032570601E0,-1.161095262E0,4.161905559E0
6.918103500E0,3.542218208E0,1.985931993E0,-1.040106177E0,4.192022969E0
6.928072500E0,3.628161669E0,1.925850868E0,-9.397902489E-1,4.213747070E0
6.938040500E0,3.677242517E0,1.801812053E0,-8.556111455E-1,4.183384950E0
6.948009500E0,3.716077089E0,1.639127612E0,-7.568858862E-1,4.131445813E0
6.957977500E0,3.788284540E0,1.538849115E0,-5.726015568E-1,4.128804779E0
6.967946500E0,3.888327599E0,1.539518476E0,-2.901991606E-1,4.192066818E0
6.977914500E0,4.041652679E0,1.541066766E0,5.591383576E-2,4.325848994E0
6.987882500E0,4.271772861E0,1.567282438E0,4.112969637E-1,4.568761628E0
6.997851500E0,4.566492558E0,1.720313668E0,7.808314562E-1,4.941865150E0
7.007819500E0,4.879518509E0,1.705066085E0,1.186163545E0,5.303200466E0
7.017788500E0,5.176757812E0,1.444046021E0,1.602436185E0,5.608198649E0
7.027756500E0,5.394931316E0,1.229478002E0,2.012894154E0,5.888008402E0
7.037725500E0,5.500664234E0,1.140519500E0,2.380204439E0,6.101103582E0
7.047693500E0,5.534438610E0,1.255548596E0,2.697317123E0,6.283465021E0
7.057662500E0,5.529977798E0,1.453386068E0,2.970342636E0,6.443284946E0
7.067630500E0,5.438605309E0,1.585695148E0,3.211849213E0,6.512206398E0
7.077599500E0,5.278366089E0,1.834092736E0,3.358968735E0,6.519794145E0
7.087567500E0,5.056409836E0,2.042454004E0,3.409845591E0,6.431636319E0
7.097536500E0,4.764567852E0,2.273529530E0,3.405946732E0,6.282556524E0
7.107504500E0,4.373823166E0,2.663751364E0,3.414008379E0,6.154782988E0
7.117472500E0,3.882538319E0,2.582036257E0,3.526469946E0,5.846110271E0
7.127441500E0,3.344604969E0,2.133888006E0,3.610370874E0,5.364199686E0
7.137409500E0,2.781754255E0,1.913777709E0,3.723048687E0,5.026111159E0
7.147378500E0,2.184761524E0,1.863190413E0,3.858426094E0,4.809585570E0
7.157346500E0,1.609261274E0,1.779250979E0,3.973073244E0,4.641203174E0
7.167315500E0,1.110456586E0,1.686990023E0,4.009602070E0,4.489538721E0
7.177283500E0,7.016173005E-1,1.625212908E0,4.016830921E0,4.389591608E0
7.187252500E0,3.702726662E-1,1.589637041E0,4.115841866E0,4.427663270E0
7.197220500E0,1.011463776E-1,1.666125536E0,4.350112438E0,4.659365098E0
7.207189500E0,-1.757675111E-1,1.779541612E0,4.715737343E0,5.043395806E0
7.217157500E0,-4.689014256E-1,1.808668971E0,5.096508980E0,5.428218472E0
7.227125500E0,-7.646641135E-1,1.834298134E0,5.425993443E0,5.778474339E0
7.237094500E0,-1.016089320E0,1.930416107E0,5.651035786E0,6.057487045E0
7.247062500E0,-1.173980594E0,1.958405375E0,5.725646496E0,6.164139019E0
7.257031500E0,-1.255617738E0,1.946312428E0,5.648897171E0,6.105304842E0
7.266999500E0,-1.291061759E0,1.886015892E0,5.422736168E0,5.884722930E0
7.276968500E0,-1.295705795E0,1.771101713E0,5.109959602E0,5.561235647E0
7.286936500E0,-1.303400397E0,1.571433544E0,4.801136017E0,5.217198772E0
7.296905500E0,-1.345861077E0,1.341269016E0,4.572890759E0,4.951936440E0
7.306873500E0,-1.444559693E0,1.241334677E0,4.407541275E0,4.801466919E0
7.316842500E0,-1.594093204E0,1.243745446E0,4.242725849E0,4.699867924E0
7.326810500E0,-1.766035438E0,1.173848033E0,4.045381546E0,4.567484234E0
7.336778500E0,-1.958575606E0,1.079121828E0,3.819937944E0,4.426335756E0
7.346747500E0,-2.177351713E0,9.862880111E-1,3.549909115E0,4.279658777E0
7.356715500E0,-2.425585985E0,8.106550574E-1,3.284515142E0,4.162771759E0
7.366684500E0,-2.719115734E0,5.972796679E-1,3.047420263E0,4.127602650E0
7.376652500E0,-3.061607599E0,3.788948655E-1,2.863385439E0,4.209035351E0
7.386621500E0,-3.461427927E0,2.353470474E-1,2.753637075E0,4.429377910E0
7.396589500E0,-3.891486645E0,1.612002999E-1,2.692681074E0,4.734995798E0
7.406558500E0,-4.298074245E0,1.238744929E-1,2.669115305E0,5.060925174E0
7.416526500E0,-4.663793087E0,1.439907998E-1,2.647670746E0,5.364872756E0
7.426495500E0,-4.992213726E0,1.611825675E-1,2.522649050E0,5.595706920E0
7.436463500E0,-5.320223808E0,1.037143320E-1,2.327842236E0,5.808131154E0
7.446431500E0,-5.663952351E0,3.220792115E-2,2.118179321E0,6.047154473E0
7.456400500E0,-6.018149376E0,5.116776004E-2,1.906581759E0,6.313144546E0
7.466368333E0,-6.344654083E0,1.355955601E-1,1.696736097E0,6.569013242E0
7.476337333E0,-6.588211060E0,1.121807024E-1,1.533342957E0,6.765223581E0
7.486305333E0,-6.701508999E0,-9.093140811E-2,1.486711264E0,6.865042007E0
7.496274333E0,-6.676546574E0,-2.478082329E-1,1.523252487E0,6.852589380E0
7.506242333E0,-6.519823074E0,-4.344542623E-1,1.604315877E0,6.728348450E0
7.516211333E0,-6.285511017E0,-5.818662047E-1,1.712446451E0,6.540542017E0
7.526179333E0,-5.998898983E0,-4.525569677E-1,1.807383418E0,6.281578754E0
7.536148333E0,-5.660931587E0,-1.091960669E-1,1.799314737E0,5.941010330E0
7.546116333E0,-5.338255882E0,3.774569333E-1,1.586967111E0,5.581927464E0
7.556084333E0,-5.076000690E0,9.970287681E-1,1.193417311E0,5.308869395E0
7.566053333E0,-4.870579243E0,1.501850367E0,7.846308947E-1,5.156912092E0
7.576021333E0,-4.727153778E0,1.694088459E0,4.596801698E-1,5.042541463E0
7.585990333E0,-4.615871429E0,1.506827712E0,2.393512726E-1,4.861490290E0
7.595958333E0,-4.524399281E0,1.154023886E0,1.094643772E-1,4.670539843E0
7.605927333E0,-4.422563076E0,8.368203640E-1,-2.779920399E-2,4.501122669E0
7.615895333E0,-4.275118828E0,7.204599380E-1,-2.345334888E-1,4.341740374E0
7.625864333E0,-4.084957600E0,8.479529619E-1,-5.416023135E-1,4.207045981E0
7.635832333E0,-3.867549896E0,1.221367002E0,-9.387966394E-1,4.163054009E0
7.645801333E0,-3.653539419E0,1.749191403E0,-1.369387984E0,4.275891054E0
7.655769333E0,-3.490227461E0,2.318945646E0,-1.836288571E0,4.575057634E0
7.665737333E0,-3.402507067E0,2.864872217E0,-2.304762363E0,5.009638381E0
7.675706333E0,-3.322419405E0,3.455711842E0,-2.735818863E0,5.519521708E0
7.685674333E0,-3.184650898E0,4.034377575E0,-3.145949364E0,6.026209518E0
7.695643333E0,-2.960074663E0,4.532876968E0,-3.523977518E0,6.459677482E0
7.705611333E0,-2.671806812E0,4.874860764E0,-3.795942068E0,6.731418520E0
7.715580333E0,-2.358028650E0,4.947975636E0,-3.891731024E0,6.722226742E0
7.725548333E0,-2.061522484E0,4.886740685E0,-3.827147007E0,6.540425344E0
7.735517333E0,-1.807093501E0,4.780408382E0,-3.652166605E0,6.281418004E0
7.745485333E0,-1.644155145E0,4.415656090E0,-3.373630285E0,5.795053593E0
7.755454333E0,-1.610994339E0,3.861785173E0,-3.006111860E0,5.152222433E0
7.765422333E0,-1.680812240E0,3.325954914E0,-2.563475609E0,4.523108784E0
7.775390333E0,-1.799797177E0,2.974943161E0,-2.198910952E0,4.113972054E0
7.785359333E0,-1.885757804E0,2.853457689E0,-1.984736204E0,3.954425506E0
7.795327333E0,-1.881068468E0,2.910726309E0,-1.912483215E0,3.958325186E0
7.805296333E0,-1.731438160E0,3.044187546E0,-1.890994668E0,3.980052355E0
7.815264333E0,-1.444170475E0,3.317424774E0,-1.925824046E0,4.098747827E0
7.825233333E0,-1.075643539E0,3.575385809E0,-2.041468143E0,4.255347799E0
7.835201333E0,-6.776531935E-1,3.543715239E0,-2.079330683E0,4.164222332E0
7.845170333E0,-2.555253506E-1,3.224403620E0,-1.954061508E0,3.778945393E0
7.855138333E0,1.290252954E-1,2.813879013E0,-1.729842901E0,3.305589069E0
7.865107333E0,4.741246402E-1,2.513633966E0,-1.460944057E0,2.945760925E0
7.875075333E0,7.828176618E-1,2.545806885E0,-1.258164167E0,2.945660072E0
7.885043333E0,1.102819324E0,2.962573767E0,-1.163333178E0,3.368441459E0
7.895012333E0,1.430945277E0,3.579542160E0,-1.169917822E0,4.028577190E0
7.904980333E0,1.703238249E0,4.177367687E0,-1.289748788E0,4.692000987E0
7.914949333E0,1.853993893E0,4.682274342E0,-1.587825298E0,5.280357520E0
7.924917333E0,1.887109995E0,5.041791439E0,-1.981939077E0,5.736630331E0
7.934886333E0,1.852889299E0,5.174566746E0,-2.347142935E0,5.976488912E0
7.944854333E0,1.813306451E0,5.022520542E0,-2.598074675E0,5.938331828E0
7.954823333E0,1.831900120E0,4.658757687E0,-2.653241396E0,5.665648342E0
7.964791333E0,1.957891822E0,4.252500534E0,-2.469372034E0,5.292910298E0
7.974760333E0,2.201460123E0,4.015770435E0,-2.072158098E0,5.026597064E0
7.984728333E0,2.548267126E0,3.665709972E0,-1.535394311E0,4.721073039E0
7.994697333E0,2.952971697E0,3.220263720E0,-9.654015303E-1,4.474610640E0
8.004665333E0,3.354629993E0,2.925022840E0,-4.347627163E-1,4.471948080E0
8.014633333E0,3.745889664E0,2.840250731E0,5.160309374E-4,4.700926914E0
8.024602333E0,4.105967522E0,2.816443920E0,3.056943119E-1,4.988464158E0
8.034570333E0,4.403179169E0,2.827629805E0,5.147756934E-1,5.258181351E0
8.044539333E0,4.615422726E0,2.833837986E0,6.676499248E-1,5.456969955E0
8.054507333E0,4.774068356E0,2.666697741E0,7.643271089E-1,5.521521659E0
8.064476333E0,4.912012100E0,2.291219950E0,8.454803228E-1,5.485652988E0
8.074444333E0,5.028945446E0,1.836396456E0,9.571791887E-1,5.438642868E0
8.084413333E0,5.129718304E0,1.586121440E0,1.152009606E0,5.491531410E0
8.094381333E0,5.210843086E0,1.497232199E0,1.378547192E0,5.594191835E0
8.104350333E0,5.244704247E0,1.421487093E0,1.536753297E0,5.647048688E0
8.114318333E0,5.190960884E0,1.442820787E0,1.607803583E0,5.622529599E0
8.124286333E0,5.037960529E0,1.558537602E0,1.627367735E0,5.518913978E0
8.134255333E0,4.851309299E0,1.607932448E0,1.542630672E0,5.338572662E0
8.144223333E0,4.688532829E0,1.583023429E0,1.366890192E0,5.133876904E0
8.154192333E0,4.546470165E0,1.432453275E0,1.206499457E0,4.917108326E0
8.164160333E0,4.394516468E0,1.280786991E0,1.178657770E0,4.726671603E0
8.174129333E0,4.237642765E0,1.240258336E0,1.350218892E0,4.617244633E0
8.184097333E0,4.081514359E0,1.407212138E0,1.679224133E0,4.632364315E0
8.194066333E0,3.988492250E0,1.735598326E0,2.100671768E0,4.830444478E0
8.204034333E0,4.013338089E0,2.107894421E0,2.554810286E0,5.203571572E0
8.214003333E0,4.108434677E0,2.529222012E0,2.953524828E0,5.656810797E0
8.223971333E0,4.153416157E0,2.692061186E0,3.303287506E0,5.950610687E0
8.233940333E0,4.126515388E0,2.310364723E0,3.609613180E0,5.949388348E0
8.243908333E0,4.146420479E0,1.747535229E0,3.839381218E0,5.915025807E0
8.253876333E0,4.140225887E0,1.339703441E0,4.104847431E0,5.982144109E0
8.263845333E0,4.080190182E0,1.140655160E0,4.334370136E0,6.061007391E0
8.273813333E0,3.933797836E0,8.699461818E-1,4.407334805E0,5.971278913E0
8.283782333E0,3.696474314E0,8.875228167E-1,4.319688320E0,5.754244198E0
8.293750333E0,3.348830223E0,1.030690312E0,4.101647854E0,5.394488067E0
8.303719333E0,2.901363611E0,1.104646802E0,3.828037739E0,4.928694380E0
8.313687333E0,2.344281435E0,1.197403431E0,3.728761673E0,4.564328432E0
8.323656333E0,1.657343388E0,1.297480702E0,3.927036285E0,4.455542309E0
8.333624333E0,8.688350320E-1,1.202938914E0,4.319927216E0,4.567680756E0
8.343593333E0,4.025289416E-2,1.141106963E0,4.820503712E0,4.953887507E0
8.353561333E0,-7.582364678E-1,1.252149343E0,5.288732052E0,5.487575716E0
8.363529333E0,-1.394072533E0,1.449881911E0,5.581343174E0,5.932704898E0
8.373498333E0,-1.767422915E0,1.520398378E0,5.617405891E0,6.081993418E0
8.383466333E0,-1.927871227E0,1.510287166E0,5.472813129E0,5.995776709E0
8.393435333E0,-1.976531982E0,1.483181715E0,5.231996536E0,5.786215899E0
8.403403333E0,-1.982037544E0,1.318501949E0,4.985048294E0,5.524276126E0
8.413372333E0,-1.992423534E0,1.108682394E0,4.797671795E0,5.311928354E0
8.423340333E0,-2.046705008E0,8.781437278E-1,4.671749115E0,5.175459167E0
8.433309333E0,-2.130944967E0,7.007282376E-1,4.562878609E0,5.084467299E0
8.443277333E0,-2.227175474E0,6.019316316E-1,4.466601372E0,5.027241798E0
8.453246333E0,-2.352564812E0,5.101608038E-1,4.370836735E0,4.989893686E0
8.463214333E0,-2.515041590E0,4.386008680E-1,4.220011711E0,4.932170289E0
8.473183083E0,-2.764482021E0,3.183971345E-1,4.039733887E0,4.905424289E0
8.483151083E0,-3.059221745E0,2.862154841E-1,3.857315779E0,4.931494905E0
8.493119083E0,-3.389674902E0,2.838805318E-1,3.704221010E0,5.029089121E0
8.503088083E0,-3.764608383E0,2.355657220E-1,3.578227043E0,5.199180345E0
8.513056083E0,-4.173976898E0,1.738033891E-1,3.476084471E0,5.434653072E0
8.523025083E0,-4.592202663E0,2.402196974E-1,3.379943132E0,5.707017293E0
8.532993083E0,-4.968893528E0,3.442796767E-1,3.302063227E0,5.975956237E0
8.542962083E0,-5.246247768E0,3.709192872E-1,3.249318361E0,6.182132850E0
8.552930083E0,-5.427325249E0,3.423352838E-1,3.207043648E0,6.313333649E0
8.562899083E0,-5.510672092E0,3.239299059E-1,3.185874224E0,6.373557253E0
8.572867083E0,-5.516900063E0,2.026364207E-1,3.153548717E0,6.357839046E0
8.582836083E0,-5.457870007E0,5.562806129E-2,3.085067511E0,6.269695450E0
8.592804083E0,-5.333100319E0,-2.996629663E-2,2.971425056E0,6.105098186E0
8.602772083E0,-5.170095921E0,-1.126513183E-1,2.772368431E0,5.867589698E0
8.612741083E0,-4.994531631E0,-1.195108742E-1,2.495007753E0,5.584325631E0
8.622709083E0,-4.814447403E0,4.818369634E-4,2.132625103E0,5.265642777E0
8.632678083E0,-4.642150402E0,1.478497535E-1,1.709601998E0,4.949157393E0
8.642646083E0,-4.447048664E0,3.268754482E-1,1.321657896E0,4.650792295E0
8.652615083E0,-4.227720261E0,3.913196921E-1,1.005640745E0,4.363262886E0
8.662583083E0,-3.995333195E0,4.336330593E-1,7.744000554E-1,4.092727747E0
8.672552083E0,-3.746892929E0,4.841215909E-1,5.978759527E-1,3.825053724E0
8.682520083E0,-3.513598919E0,5.261769295E-1,4.058707952E-1,3.575887390E0
8.692489083E0,-3.322187185E0,6.614474654E-1,2.286237329E-1,3.395100772E0
8.702457083E0,-3.187006474E0,9.030742049E-1,1.228229925E-1,3.314760741E0
8.712425083E0,-3.141327381E0,1.152610898E0,1.737398654E-2,3.346154726E0
8.722394083E0,-3.236305714E0,1.263052702E0,-1.447222382E-1,3.477056417E0
8.732362083E0,-3.466004848E0,1.311249018E0,-3.420345783E-1,3.721498522E0
8.742331083E0,-3.779968262E0,1.519782782E0,-5.607392192E-1,4.112460120E0
